sample	well	mainsource	compound	time	od
R.S.3	E3	Carbon	D-Xylose	6.600	0.192
R.S.3	E3	Carbon	D-Xylose	7.100	0.211
R.S.3	E3	Carbon	D-Xylose	7.600	0.244
R.S.3	E3	Carbon	D-Xylose	8.100	0.289
R.S.3	E3	Carbon	D-Xylose	8.600	0.341
R.S.3	E3	Carbon	D-Xylose	9.100	0.402
R.S.3	E3	Carbon	D-Xylose	9.600	0.445
R.S.3	E3	Carbon	D-Xylose	10.100	0.410
R.S.3	E3	Carbon	D-Xylose	10.600	0.387
R.S.3	E3	Carbon	D-Xylose	11.100	0.407
R.S.3	E3	Carbon	D-Xylose	11.600	0.411
R.S.3	E3	Carbon	D-Xylose	12.100	0.406
R.S.3	E3	Carbon	D-Xylose	12.600	0.422
R.S.3	E3	Carbon	D-Xylose	13.100	0.405
R.S.3	E3	Carbon	D-Xylose	13.600	0.426
R.S.3	E3	Carbon	D-Xylose	14.100	0.425
R.S.3	E3	Carbon	D-Xylose	14.600	0.423
R.S.3	E3	Carbon	D-Xylose	15.100	0.438
R.S.3	E3	Carbon	D-Xylose	15.600	0.453
R.S.3	E3	Carbon	D-Xylose	16.100	0.439
R.S.3	E3	Carbon	D-Xylose	16.600	0.460
R.S.3	E3	Carbon	D-Xylose	17.100	0.468
R.S.3	E3	Carbon	D-Xylose	17.600	0.480
R.S.3	E3	Carbon	D-Xylose	18.100	0.490
R.S.3	E3	Carbon	D-Xylose	18.600	0.497
R.S.3	E3	Carbon	D-Xylose	19.200	0.497
R.S.3	E3	Carbon	D-Xylose	19.700	0.518
R.S.3	E3	Carbon	D-Xylose	20.200	0.517
R.S.3	E3	Carbon	D-Xylose	20.700	0.519
R.S.3	E3	Carbon	D-Xylose	21.200	0.520
R.S.3	E3	Carbon	D-Xylose	21.700	0.516
R.S.3	E3	Carbon	D-Xylose	22.200	0.531
R.S.3	E3	Carbon	D-Xylose	22.700	0.523
R.S.3	E3	Carbon	D-Xylose	23.200	0.514
R.S.3	E3	Carbon	D-Xylose	23.700	0.520
R.S.3	E3	Carbon	D-Xylose	24.200	0.537
R.S.3	E3	Carbon	D-Xylose	24.700	0.531
R.S.3	E3	Carbon	D-Xylose	25.200	0.533
R.S.3	E3	Carbon	D-Xylose	25.700	0.544
R.S.3	E3	Carbon	D-Xylose	26.200	0.544
R.S.3	E3	Carbon	D-Xylose	26.700	0.549
R.S.3	E3	Carbon	D-Xylose	27.200	0.546
R.S.3	E3	Carbon	D-Xylose	27.700	0.543
R.S.3	E3	Carbon	D-Xylose	28.200	0.538
R.S.3	E3	Carbon	D-Xylose	28.700	0.549
R.S.3	E3	Carbon	D-Xylose	29.200	0.556
R.S.3	E3	Carbon	D-Xylose	29.700	0.565
R.S.3	E3	Carbon	D-Xylose	30.200	0.562
R.S.3	E3	Carbon	D-Xylose	30.700	0.568
R.S.3	E3	Carbon	D-Xylose	31.200	0.569
R.S.3	E3	Carbon	D-Xylose	31.700	0.580
R.S.3	E4	Carbon	L-Cysteine	0.000	0.109
R.S.3	E4	Carbon	L-Cysteine	0.500	0.108
R.S.3	E4	Carbon	L-Cysteine	1.000	0.112
R.S.3	E4	Carbon	L-Cysteine	1.500	0.113
R.S.3	E4	Carbon	L-Cysteine	2.000	0.112
R.S.3	E4	Carbon	L-Cysteine	2.500	0.112
R.S.3	E4	Carbon	L-Cysteine	3.000	0.112
R.S.3	E4	Carbon	L-Cysteine	3.500	0.111
R.S.3	E4	Carbon	L-Cysteine	4.000	0.111
R.S.3	E4	Carbon	L-Cysteine	4.500	0.113
R.S.3	E4	Carbon	L-Cysteine	5.000	0.115
R.S.3	E4	Carbon	L-Cysteine	5.500	0.116
R.S.3	E4	Carbon	L-Cysteine	6.000	0.117
R.S.3	E4	Carbon	L-Cysteine	6.600	0.117
R.S.3	E4	Carbon	L-Cysteine	7.100	0.118
R.S.3	E4	Carbon	L-Cysteine	7.600	0.119
R.S.3	E4	Carbon	L-Cysteine	8.100	0.120
R.S.3	E4	Carbon	L-Cysteine	8.600	0.119
R.S.3	E4	Carbon	L-Cysteine	9.100	0.119
R.S.3	E4	Carbon	L-Cysteine	9.600	0.117
R.S.3	E4	Carbon	L-Cysteine	10.100	0.117
R.S.3	E4	Carbon	L-Cysteine	10.600	0.119
R.S.3	E4	Carbon	L-Cysteine	11.100	0.120
R.S.3	E4	Carbon	L-Cysteine	11.600	0.121
R.S.3	E4	Carbon	L-Cysteine	12.100	0.122
R.S.3	E4	Carbon	L-Cysteine	12.600	0.122
R.S.3	E4	Carbon	L-Cysteine	13.100	0.123
R.S.3	E4	Carbon	L-Cysteine	13.600	0.124
R.S.3	E4	Carbon	L-Cysteine	14.100	0.123
R.S.3	E4	Carbon	L-Cysteine	14.600	0.123
R.S.3	E4	Carbon	L-Cysteine	15.100	0.124
R.S.3	E4	Carbon	L-Cysteine	15.600	0.124
R.S.3	E4	Carbon	L-Cysteine	16.100	0.125
R.S.3	E4	Carbon	L-Cysteine	16.600	0.125
R.S.3	E4	Carbon	L-Cysteine	17.100	0.126
R.S.3	E4	Carbon	L-Cysteine	17.600	0.128
R.S.3	E4	Carbon	L-Cysteine	18.100	0.129
R.S.3	E4	Carbon	L-Cysteine	18.600	0.130
R.S.3	E4	Carbon	L-Cysteine	19.200	0.131
R.S.3	E4	Carbon	L-Cysteine	19.700	0.130
R.S.3	E4	Carbon	L-Cysteine	20.200	0.131
R.S.3	E4	Carbon	L-Cysteine	20.700	0.131
R.S.3	E4	Carbon	L-Cysteine	21.200	0.131
R.S.3	E4	Carbon	L-Cysteine	21.700	0.130
R.S.3	E4	Carbon	L-Cysteine	22.200	0.130
R.S.3	E4	Carbon	L-Cysteine	22.700	0.129
R.S.3	E4	Carbon	L-Cysteine	23.200	0.130
R.S.3	E4	Carbon	L-Cysteine	23.700	0.131
R.S.3	E4	Carbon	L-Cysteine	24.200	0.131
R.S.3	E4	Carbon	L-Cysteine	24.700	0.131
R.S.3	E4	Carbon	L-Cysteine	25.200	0.131
R.S.3	E4	Carbon	L-Cysteine	25.700	0.130
R.S.3	E4	Carbon	L-Cysteine	26.200	0.130
R.S.3	E4	Carbon	L-Cysteine	26.700	0.130
R.S.3	E4	Carbon	L-Cysteine	27.200	0.129
R.S.3	E4	Carbon	L-Cysteine	27.700	0.129
R.S.3	E4	Carbon	L-Cysteine	28.200	0.131
R.S.3	E4	Carbon	L-Cysteine	28.700	0.134
R.S.3	E4	Carbon	L-Cysteine	29.200	0.137
R.S.3	E4	Carbon	L-Cysteine	29.700	0.138
R.S.3	E4	Carbon	L-Cysteine	30.200	0.139
R.S.3	E4	Carbon	L-Cysteine	30.700	0.139
R.S.3	E4	Carbon	L-Cysteine	31.200	0.139
R.S.3	E4	Carbon	L-Cysteine	31.700	0.140
R.S.3	E5	Carbon	Alpha-D-Lactose	0.000	0.103
R.S.3	E5	Carbon	Alpha-D-Lactose	0.500	0.106
R.S.3	E5	Carbon	Alpha-D-Lactose	1.000	0.111
R.S.3	E5	Carbon	Alpha-D-Lactose	1.500	0.112
R.S.3	E5	Carbon	Alpha-D-Lactose	2.000	0.112
R.S.3	E5	Carbon	Alpha-D-Lactose	2.500	0.111
R.S.3	E5	Carbon	Alpha-D-Lactose	3.000	0.111
R.S.3	E5	Carbon	Alpha-D-Lactose	3.500	0.111
R.S.3	E5	Carbon	Alpha-D-Lactose	4.000	0.112
R.S.3	E5	Carbon	Alpha-D-Lactose	4.500	0.114
R.S.3	E5	Carbon	Alpha-D-Lactose	5.000	0.114
R.S.3	E5	Carbon	Alpha-D-Lactose	5.500	0.115
R.S.3	E5	Carbon	Alpha-D-Lactose	6.000	0.115
R.S.3	E5	Carbon	Alpha-D-Lactose	6.600	0.117
R.S.3	E5	Carbon	Alpha-D-Lactose	7.100	0.118
R.S.3	E5	Carbon	Alpha-D-Lactose	7.600	0.120
R.S.3	E5	Carbon	Alpha-D-Lactose	8.100	0.123
R.S.3	E5	Carbon	Alpha-D-Lactose	8.600	0.122
R.S.3	E5	Carbon	Alpha-D-Lactose	9.100	0.122
R.S.3	E5	Carbon	Alpha-D-Lactose	9.600	0.123
R.S.3	E5	Carbon	Alpha-D-Lactose	10.100	0.127
R.S.3	E5	Carbon	Alpha-D-Lactose	10.600	0.131
R.S.3	E5	Carbon	Alpha-D-Lactose	11.100	0.138
R.S.3	E5	Carbon	Alpha-D-Lactose	11.600	0.153
R.S.3	E5	Carbon	Alpha-D-Lactose	12.100	0.174
R.S.3	E5	Carbon	Alpha-D-Lactose	12.600	0.194
R.S.3	E5	Carbon	Alpha-D-Lactose	13.100	0.181
R.S.3	E5	Carbon	Alpha-D-Lactose	13.600	0.198
R.S.3	E5	Carbon	Alpha-D-Lactose	14.100	0.217
R.S.3	E5	Carbon	Alpha-D-Lactose	14.600	0.238
R.S.3	E5	Carbon	Alpha-D-Lactose	15.100	0.259
R.S.3	E5	Carbon	Alpha-D-Lactose	15.600	0.286
R.S.3	E5	Carbon	Alpha-D-Lactose	16.100	0.316
R.S.3	E5	Carbon	Alpha-D-Lactose	16.600	0.361
R.S.3	E5	Carbon	Alpha-D-Lactose	17.100	0.406
R.S.3	E5	Carbon	Alpha-D-Lactose	17.600	0.443
R.S.3	E5	Carbon	Alpha-D-Lactose	18.100	0.458
R.S.3	E5	Carbon	Alpha-D-Lactose	18.600	0.466
R.S.3	E5	Carbon	Alpha-D-Lactose	19.200	0.492
R.S.3	E5	Carbon	Alpha-D-Lactose	19.700	0.522
R.S.3	E5	Carbon	Alpha-D-Lactose	20.200	0.519
R.S.3	E5	Carbon	Alpha-D-Lactose	20.700	0.545
R.S.3	E5	Carbon	Alpha-D-Lactose	21.200	0.548
R.S.3	E5	Carbon	Alpha-D-Lactose	21.700	0.565
R.S.3	E5	Carbon	Alpha-D-Lactose	22.200	0.572
R.S.3	E5	Carbon	Alpha-D-Lactose	22.700	0.584
R.S.3	E5	Carbon	Alpha-D-Lactose	23.200	0.593
R.S.3	E5	Carbon	Alpha-D-Lactose	23.700	0.595
R.S.3	E5	Carbon	Alpha-D-Lactose	24.200	0.606
R.S.3	E5	Carbon	Alpha-D-Lactose	24.700	0.608
R.S.3	E5	Carbon	Alpha-D-Lactose	25.200	0.612
R.S.3	E5	Carbon	Alpha-D-Lactose	25.700	0.619
R.S.3	E5	Carbon	Alpha-D-Lactose	26.200	0.620
R.S.3	E5	Carbon	Alpha-D-Lactose	26.700	0.625
R.S.3	E5	Carbon	Alpha-D-Lactose	27.200	0.621
R.S.3	E5	Carbon	Alpha-D-Lactose	27.700	0.627
R.S.3	E5	Carbon	Alpha-D-Lactose	28.200	0.629
R.S.3	E5	Carbon	Alpha-D-Lactose	28.700	0.637
R.S.3	E5	Carbon	Alpha-D-Lactose	29.200	0.642
R.S.3	E5	Carbon	Alpha-D-Lactose	29.700	0.643
R.S.3	E5	Carbon	Alpha-D-Lactose	30.200	0.643
R.S.3	E5	Carbon	Alpha-D-Lactose	30.700	0.651
R.S.3	E5	Carbon	Alpha-D-Lactose	31.200	0.655
R.S.3	E5	Carbon	Alpha-D-Lactose	31.700	0.655
R.S.3	E6	Carbon	Raffinose	0.000	0.102
R.S.3	E6	Carbon	Raffinose	0.500	0.106
R.S.3	E6	Carbon	Raffinose	1.000	0.108
R.S.3	E6	Carbon	Raffinose	1.500	0.111
R.S.3	E6	Carbon	Raffinose	2.000	0.113
R.S.3	E6	Carbon	Raffinose	2.500	0.117
R.S.3	E6	Carbon	Raffinose	3.000	0.126
R.S.3	E6	Carbon	Raffinose	3.500	0.131
R.S.3	E6	Carbon	Raffinose	4.000	0.135
R.S.3	E6	Carbon	Raffinose	4.500	0.142
R.S.3	E6	Carbon	Raffinose	5.000	0.151
R.S.3	E6	Carbon	Raffinose	5.500	0.161
R.S.3	E6	Carbon	Raffinose	6.000	0.171
R.S.3	E6	Carbon	Raffinose	6.600	0.181
R.S.3	E6	Carbon	Raffinose	7.100	0.190
R.S.3	E6	Carbon	Raffinose	7.600	0.193
R.S.3	E6	Carbon	Raffinose	8.100	0.196
R.S.3	E6	Carbon	Raffinose	8.600	0.194
R.S.3	E6	Carbon	Raffinose	9.100	0.191
R.S.3	E6	Carbon	Raffinose	9.600	0.192
R.S.3	E6	Carbon	Raffinose	10.100	0.187
R.S.3	E6	Carbon	Raffinose	10.600	0.182
R.S.3	E6	Carbon	Raffinose	11.100	0.178
R.S.3	E6	Carbon	Raffinose	11.600	0.179
R.S.3	E6	Carbon	Raffinose	12.100	0.177
R.S.3	E6	Carbon	Raffinose	12.600	0.168
R.S.3	E6	Carbon	Raffinose	13.100	0.158
R.S.3	E6	Carbon	Raffinose	13.600	0.155
R.S.3	E6	Carbon	Raffinose	14.100	0.152
R.S.3	E6	Carbon	Raffinose	14.600	0.151
R.S.3	E6	Carbon	Raffinose	15.100	0.149
R.S.3	E6	Carbon	Raffinose	15.600	0.149
R.S.3	E6	Carbon	Raffinose	16.100	0.147
R.S.3	E6	Carbon	Raffinose	16.600	0.147
R.S.3	E6	Carbon	Raffinose	17.100	0.148
R.S.3	E6	Carbon	Raffinose	17.600	0.150
R.S.3	E6	Carbon	Raffinose	18.100	0.150
R.S.3	E6	Carbon	Raffinose	18.600	0.149
R.S.3	E6	Carbon	Raffinose	19.200	0.148
R.S.3	E6	Carbon	Raffinose	19.700	0.148
R.S.3	E6	Carbon	Raffinose	20.200	0.146
R.S.3	E6	Carbon	Raffinose	20.700	0.146
R.S.3	E6	Carbon	Raffinose	21.200	0.143
R.S.3	E6	Carbon	Raffinose	21.700	0.141
R.S.3	E6	Carbon	Raffinose	22.200	0.142
R.S.3	E6	Carbon	Raffinose	22.700	0.142
R.S.3	E6	Carbon	Raffinose	23.200	0.142
R.S.3	E6	Carbon	Raffinose	23.700	0.143
R.S.3	E6	Carbon	Raffinose	24.200	0.142
R.S.3	E6	Carbon	Raffinose	24.700	0.141
R.S.3	E6	Carbon	Raffinose	25.200	0.142
R.S.3	E6	Carbon	Raffinose	25.700	0.141
R.S.3	E6	Carbon	Raffinose	26.200	0.140
R.S.3	E6	Carbon	Raffinose	26.700	0.138
R.S.3	E6	Carbon	Raffinose	27.200	0.137
R.S.3	E6	Carbon	Raffinose	27.700	0.137
R.S.3	E6	Carbon	Raffinose	28.200	0.139
R.S.3	E6	Carbon	Raffinose	28.700	0.141
R.S.3	E6	Carbon	Raffinose	29.200	0.142
R.S.3	E6	Carbon	Raffinose	29.700	0.142
R.S.3	E6	Carbon	Raffinose	30.200	0.143
R.S.3	E6	Carbon	Raffinose	30.700	0.142
R.S.3	E6	Carbon	Raffinose	31.200	0.143
R.S.3	E6	Carbon	Raffinose	31.700	0.143
R.S.3	E7	Carbon	D-Asparagine	0.000	0.105
R.S.3	E7	Carbon	D-Asparagine	0.500	0.105
R.S.3	E7	Carbon	D-Asparagine	1.000	0.116
R.S.3	E7	Carbon	D-Asparagine	1.500	0.118
R.S.3	E7	Carbon	D-Asparagine	2.000	0.118
R.S.3	E7	Carbon	D-Asparagine	2.500	0.117
R.S.3	E7	Carbon	D-Asparagine	3.000	0.114
R.S.3	E7	Carbon	D-Asparagine	3.500	0.113
R.S.3	E7	Carbon	D-Asparagine	4.000	0.112
R.S.3	E7	Carbon	D-Asparagine	4.500	0.114
R.S.3	E7	Carbon	D-Asparagine	5.000	0.116
R.S.3	E7	Carbon	D-Asparagine	5.500	0.116
R.S.3	E7	Carbon	D-Asparagine	6.000	0.116
R.S.3	E7	Carbon	D-Asparagine	6.600	0.117
R.S.3	E7	Carbon	D-Asparagine	7.100	0.118
R.S.3	E7	Carbon	D-Asparagine	7.600	0.119
R.S.3	E7	Carbon	D-Asparagine	8.100	0.120
R.S.3	E7	Carbon	D-Asparagine	8.600	0.119
R.S.3	E7	Carbon	D-Asparagine	9.100	0.118
R.S.3	E7	Carbon	D-Asparagine	9.600	0.117
R.S.3	E7	Carbon	D-Asparagine	10.100	0.118
R.S.3	E7	Carbon	D-Asparagine	10.600	0.118
R.S.3	E7	Carbon	D-Asparagine	11.100	0.119
R.S.3	E7	Carbon	D-Asparagine	11.600	0.120
R.S.3	E7	Carbon	D-Asparagine	12.100	0.119
R.S.3	E7	Carbon	D-Asparagine	12.600	0.120
R.S.3	E7	Carbon	D-Asparagine	13.100	0.120
R.S.3	E7	Carbon	D-Asparagine	13.600	0.119
R.S.3	E7	Carbon	D-Asparagine	14.100	0.120
R.S.3	E7	Carbon	D-Asparagine	14.600	0.119
R.S.3	E7	Carbon	D-Asparagine	15.100	0.120
R.S.3	E7	Carbon	D-Asparagine	15.600	0.120
R.S.3	E7	Carbon	D-Asparagine	16.100	0.120
R.S.3	E7	Carbon	D-Asparagine	16.600	0.121
R.S.3	E7	Carbon	D-Asparagine	17.100	0.121
R.S.3	E7	Carbon	D-Asparagine	17.600	0.123
R.S.3	E7	Carbon	D-Asparagine	18.100	0.123
R.S.3	E7	Carbon	D-Asparagine	18.600	0.123
R.S.3	E7	Carbon	D-Asparagine	19.200	0.123
R.S.3	E7	Carbon	D-Asparagine	19.700	0.124
R.S.3	E7	Carbon	D-Asparagine	20.200	0.124
R.S.3	E7	Carbon	D-Asparagine	20.700	0.124
R.S.3	E7	Carbon	D-Asparagine	21.200	0.125
R.S.3	E7	Carbon	D-Asparagine	21.700	0.124
R.S.3	E7	Carbon	D-Asparagine	22.200	0.125
R.S.3	E7	Carbon	D-Asparagine	22.700	0.124
R.S.3	E7	Carbon	D-Asparagine	23.200	0.125
R.S.3	E7	Carbon	D-Asparagine	23.700	0.125
R.S.3	E7	Carbon	D-Asparagine	24.200	0.125
R.S.3	E7	Carbon	D-Asparagine	24.700	0.126
R.S.3	E7	Carbon	D-Asparagine	25.200	0.125
R.S.3	E7	Carbon	D-Asparagine	25.700	0.125
R.S.3	E7	Carbon	D-Asparagine	26.200	0.125
R.S.3	E7	Carbon	D-Asparagine	26.700	0.123
R.S.3	E7	Carbon	D-Asparagine	27.200	0.123
R.S.3	E7	Carbon	D-Asparagine	27.700	0.123
R.S.3	E7	Carbon	D-Asparagine	28.200	0.124
R.S.3	E7	Carbon	D-Asparagine	28.700	0.125
R.S.3	E7	Carbon	D-Asparagine	29.200	0.127
R.S.3	E7	Carbon	D-Asparagine	29.700	0.127
R.S.3	E7	Carbon	D-Asparagine	30.200	0.128
R.S.3	E7	Carbon	D-Asparagine	30.700	0.128
R.S.3	E7	Carbon	D-Asparagine	31.200	0.128
R.S.3	E7	Carbon	D-Asparagine	31.700	0.128
R.S.3	E8	Carbon	Erythritol	0.000	0.106
R.S.3	E8	Carbon	Erythritol	0.500	0.107
R.S.3	E8	Carbon	Erythritol	1.000	0.119
R.S.3	E8	Carbon	Erythritol	1.500	0.119
R.S.3	E8	Carbon	Erythritol	2.000	0.119
R.S.3	E8	Carbon	Erythritol	2.500	0.118
R.S.3	E8	Carbon	Erythritol	3.000	0.117
R.S.3	E8	Carbon	Erythritol	3.500	0.116
R.S.3	E8	Carbon	Erythritol	4.000	0.117
R.S.3	E8	Carbon	Erythritol	4.500	0.117
R.S.3	E8	Carbon	Erythritol	5.000	0.116
R.S.3	E8	Carbon	Erythritol	5.500	0.117
R.S.3	E8	Carbon	Erythritol	6.000	0.116
R.S.3	E8	Carbon	Erythritol	6.600	0.117
R.S.3	E8	Carbon	Erythritol	7.100	0.117
R.S.3	E8	Carbon	Erythritol	7.600	0.117
R.S.3	E8	Carbon	Erythritol	8.100	0.119
R.S.3	E8	Carbon	Erythritol	8.600	0.118
R.S.3	E8	Carbon	Erythritol	9.100	0.117
R.S.3	E8	Carbon	Erythritol	9.600	0.116
R.S.3	E8	Carbon	Erythritol	10.100	0.116
R.S.3	E8	Carbon	Erythritol	10.600	0.116
R.S.3	E8	Carbon	Erythritol	11.100	0.116
R.S.3	E8	Carbon	Erythritol	11.600	0.118
R.S.3	E8	Carbon	Erythritol	12.100	0.118
R.S.3	E8	Carbon	Erythritol	12.600	0.118
R.S.3	E8	Carbon	Erythritol	13.100	0.119
R.S.3	E8	Carbon	Erythritol	13.600	0.120
R.S.3	E8	Carbon	Erythritol	14.100	0.120
R.S.3	E8	Carbon	Erythritol	14.600	0.120
R.S.3	E8	Carbon	Erythritol	15.100	0.120
R.S.3	E8	Carbon	Erythritol	15.600	0.122
R.S.3	E8	Carbon	Erythritol	16.100	0.122
R.S.3	E8	Carbon	Erythritol	16.600	0.122
R.S.3	E8	Carbon	Erythritol	17.100	0.125
R.S.3	E8	Carbon	Erythritol	17.600	0.128
R.S.3	E8	Carbon	Erythritol	18.100	0.128
R.S.3	E8	Carbon	Erythritol	18.600	0.128
R.S.3	E8	Carbon	Erythritol	19.200	0.128
R.S.3	E8	Carbon	Erythritol	19.700	0.129
R.S.3	E8	Carbon	Erythritol	20.200	0.128
R.S.3	E8	Carbon	Erythritol	20.700	0.128
R.S.3	E8	Carbon	Erythritol	21.200	0.126
R.S.3	E8	Carbon	Erythritol	21.700	0.126
R.S.3	E8	Carbon	Erythritol	22.200	0.126
R.S.3	E8	Carbon	Erythritol	22.700	0.128
R.S.3	E8	Carbon	Erythritol	23.200	0.129
R.S.3	E8	Carbon	Erythritol	23.700	0.129
R.S.3	E8	Carbon	Erythritol	24.200	0.129
R.S.3	E8	Carbon	Erythritol	24.700	0.129
R.S.3	E8	Carbon	Erythritol	25.200	0.130
R.S.3	E8	Carbon	Erythritol	25.700	0.129
R.S.3	E8	Carbon	Erythritol	26.200	0.129
R.S.3	E8	Carbon	Erythritol	26.700	0.127
R.S.3	E8	Carbon	Erythritol	27.200	0.127
R.S.3	E8	Carbon	Erythritol	27.700	0.129
R.S.3	E8	Carbon	Erythritol	28.200	0.131
R.S.3	E8	Carbon	Erythritol	28.700	0.132
R.S.3	E8	Carbon	Erythritol	29.200	0.129
R.S.3	E8	Carbon	Erythritol	29.700	0.128
R.S.3	E8	Carbon	Erythritol	30.200	0.127
R.S.3	E8	Carbon	Erythritol	30.700	0.127
R.S.3	E8	Carbon	Erythritol	31.200	0.128
R.S.3	E8	Carbon	Erythritol	31.700	0.127
R.S.3	E9	Carbon	D-Cysteine	0.000	0.108
R.S.3	E9	Carbon	D-Cysteine	0.500	0.109
R.S.3	E9	Carbon	D-Cysteine	1.000	0.118
R.S.3	E9	Carbon	D-Cysteine	1.500	0.119
R.S.3	E9	Carbon	D-Cysteine	2.000	0.118
R.S.3	E9	Carbon	D-Cysteine	2.500	0.116
R.S.3	E9	Carbon	D-Cysteine	3.000	0.115
R.S.3	E9	Carbon	D-Cysteine	3.500	0.115
R.S.3	E9	Carbon	D-Cysteine	4.000	0.115
R.S.3	E9	Carbon	D-Cysteine	4.500	0.116
R.S.3	E9	Carbon	D-Cysteine	5.000	0.117
R.S.3	E9	Carbon	D-Cysteine	5.500	0.115
R.S.3	E9	Carbon	D-Cysteine	6.000	0.114
R.S.3	E9	Carbon	D-Cysteine	6.600	0.114
R.S.3	E9	Carbon	D-Cysteine	7.100	0.114
R.S.3	E9	Carbon	D-Cysteine	7.600	0.114
R.S.3	E9	Carbon	D-Cysteine	8.100	0.115
R.S.3	E9	Carbon	D-Cysteine	8.600	0.113
R.S.3	E9	Carbon	D-Cysteine	9.100	0.113
R.S.3	E9	Carbon	D-Cysteine	9.600	0.114
R.S.3	E9	Carbon	D-Cysteine	10.100	0.113
R.S.3	E9	Carbon	D-Cysteine	10.600	0.114
R.S.3	E9	Carbon	D-Cysteine	11.100	0.115
R.S.3	E9	Carbon	D-Cysteine	11.600	0.116
R.S.3	E9	Carbon	D-Cysteine	12.100	0.116
R.S.3	E9	Carbon	D-Cysteine	12.600	0.117
R.S.3	E9	Carbon	D-Cysteine	13.100	0.117
R.S.3	E9	Carbon	D-Cysteine	13.600	0.117
R.S.3	E9	Carbon	D-Cysteine	14.100	0.117
R.S.3	E9	Carbon	D-Cysteine	14.600	0.117
R.S.3	E9	Carbon	D-Cysteine	15.100	0.117
R.S.3	E9	Carbon	D-Cysteine	15.600	0.117
R.S.3	E9	Carbon	D-Cysteine	16.100	0.117
R.S.3	E9	Carbon	D-Cysteine	16.600	0.117
R.S.3	E9	Carbon	D-Cysteine	17.100	0.117
R.S.3	E9	Carbon	D-Cysteine	17.600	0.118
R.S.3	E9	Carbon	D-Cysteine	18.100	0.119
R.S.3	E9	Carbon	D-Cysteine	18.600	0.119
R.S.3	E9	Carbon	D-Cysteine	19.200	0.119
R.S.3	E9	Carbon	D-Cysteine	19.700	0.120
R.S.3	E9	Carbon	D-Cysteine	20.200	0.119
R.S.3	E9	Carbon	D-Cysteine	20.700	0.118
R.S.3	E9	Carbon	D-Cysteine	21.200	0.119
R.S.3	E9	Carbon	D-Cysteine	21.700	0.118
R.S.3	E9	Carbon	D-Cysteine	22.200	0.119
R.S.3	E9	Carbon	D-Cysteine	22.700	0.120
R.S.3	E9	Carbon	D-Cysteine	23.200	0.120
R.S.3	E9	Carbon	D-Cysteine	23.700	0.121
R.S.3	E9	Carbon	D-Cysteine	24.200	0.121
R.S.3	E9	Carbon	D-Cysteine	24.700	0.120
R.S.3	E9	Carbon	D-Cysteine	25.200	0.120
R.S.3	E9	Carbon	D-Cysteine	25.700	0.120
R.S.3	E9	Carbon	D-Cysteine	26.200	0.121
R.S.3	E9	Carbon	D-Cysteine	26.700	0.121
R.S.3	E9	Carbon	D-Cysteine	27.200	0.121
R.S.3	E9	Carbon	D-Cysteine	27.700	0.123
R.S.3	E9	Carbon	D-Cysteine	28.200	0.124
R.S.3	E9	Carbon	D-Cysteine	28.700	0.125
R.S.3	E9	Carbon	D-Cysteine	29.200	0.124
R.S.3	E9	Carbon	D-Cysteine	29.700	0.124
R.S.3	E9	Carbon	D-Cysteine	30.200	0.123
R.S.3	E9	Carbon	D-Cysteine	30.700	0.123
R.S.3	E9	Carbon	D-Cysteine	31.200	0.123
R.S.3	E9	Carbon	D-Cysteine	31.700	0.123
R.S.3	F1	Carbon	Xylitol	0.000	0.102
R.S.3	F1	Carbon	Xylitol	0.500	0.098
R.S.3	F1	Carbon	Xylitol	1.000	0.107
R.S.3	F1	Carbon	Xylitol	1.500	0.114
R.S.3	F1	Carbon	Xylitol	2.000	0.114
R.S.3	F1	Carbon	Xylitol	2.500	0.115
R.S.3	F1	Carbon	Xylitol	3.000	0.117
R.S.3	F1	Carbon	Xylitol	3.500	0.117
R.S.3	F1	Carbon	Xylitol	4.000	0.118
R.S.3	F1	Carbon	Xylitol	4.500	0.118
R.S.3	F1	Carbon	Xylitol	5.000	0.119
R.S.3	F1	Carbon	Xylitol	5.500	0.119
R.S.3	F1	Carbon	Xylitol	6.000	0.120
R.S.3	F1	Carbon	Xylitol	6.600	0.120
R.S.3	F1	Carbon	Xylitol	7.100	0.122
R.S.3	F1	Carbon	Xylitol	7.600	0.122
R.S.3	F1	Carbon	Xylitol	8.100	0.122
R.S.3	F1	Carbon	Xylitol	8.600	0.121
R.S.3	F1	Carbon	Xylitol	9.100	0.120
R.S.3	F1	Carbon	Xylitol	9.600	0.118
R.S.3	F1	Carbon	Xylitol	10.100	0.119
R.S.3	F1	Carbon	Xylitol	10.600	0.119
R.S.3	F1	Carbon	Xylitol	11.100	0.119
R.S.3	F1	Carbon	Xylitol	11.600	0.120
R.S.3	F1	Carbon	Xylitol	12.100	0.120
R.S.3	F1	Carbon	Xylitol	12.600	0.121
R.S.3	F1	Carbon	Xylitol	13.100	0.120
R.S.3	F1	Carbon	Xylitol	13.600	0.122
R.S.3	F1	Carbon	Xylitol	14.100	0.121
R.S.3	F1	Carbon	Xylitol	14.600	0.122
R.S.3	F1	Carbon	Xylitol	15.100	0.123
R.S.3	F1	Carbon	Xylitol	15.600	0.124
R.S.3	F1	Carbon	Xylitol	16.100	0.124
R.S.3	F1	Carbon	Xylitol	16.600	0.124
R.S.3	F1	Carbon	Xylitol	17.100	0.125
