sample	rep	mainsource	compound	well	plate	time	od
R.S.3	ID773	Carbon	Succinate	B4	sample_plate	25.7	0.225072
R.S.3	ID773	Carbon	Succinate	B4	sample_plate	26.2	0.224807
R.S.3	ID773	Carbon	Succinate	B4	sample_plate	26.7	0.224571
R.S.3	ID773	Carbon	Succinate	B4	sample_plate	27.2	0.223874
R.S.3	ID773	Carbon	Succinate	B4	sample_plate	27.7	0.221067
R.S.3	ID773	Carbon	Succinate	B4	sample_plate	28.2	0.216751
R.S.3	ID773	Carbon	Succinate	B4	sample_plate	28.7	0.21428
R.S.3	ID773	Carbon	Succinate	B4	sample_plate	29.2	0.21386
R.S.3	ID773	Carbon	Succinate	B4	sample_plate	29.7	0.214482
R.S.3	ID773	Carbon	Succinate	B4	sample_plate	30.2	0.216315
R.S.3	ID773	Carbon	Succinate	B4	sample_plate	30.7	0.217213
R.S.3	ID773	Carbon	Succinate	B4	sample_plate	31.2	0.216694
R.S.3	ID773	Carbon	Succinate	B4	sample_plate	31.7	0.218002
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	0.0	0.107628
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	0.5	0.102602
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	1.0	0.115305
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	1.5	0.124358
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	2.0	0.123348
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	2.5	0.119705
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	3.0	0.120155
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	3.5	0.119341
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	4.0	0.118485
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	4.5	0.11912
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	5.0	0.120071
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	5.5	0.121027
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	6.0	0.121784
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	6.6	0.122694
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	7.1	0.123403
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	7.6	0.124884
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	8.1	0.125911
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	8.6	0.127641
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	9.1	0.129408
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	9.6	0.130559
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	10.1	0.131916
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	10.6	0.133132
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	11.1	0.134194
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	11.6	0.136205
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	12.1	0.137041
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	12.6	0.13845
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	13.1	0.138884
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	13.6	0.1402
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	14.1	0.141728
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	14.6	0.143208
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	15.1	0.143887
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	15.6	0.145407
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	16.1	0.146421
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	16.6	0.147426
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	17.1	0.149
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	17.6	0.14913
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	18.1	0.14957
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	18.6	0.149538
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	19.2	0.151086
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	19.7	0.153246
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	20.2	0.156214
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	20.7	0.156989
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	21.2	0.158186
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	21.7	0.159103
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	22.2	0.159513
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	22.7	0.160116
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	23.2	0.160451
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	23.7	0.160872
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	24.2	0.161947
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	24.7	0.162459
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	25.2	0.163657
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	25.7	0.164008
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	26.2	0.164119
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	26.7	0.164579
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	27.2	0.163961
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	27.7	0.162869
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	28.2	0.161421
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	28.7	0.160341
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	29.2	0.159669
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	29.7	0.160451
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	30.2	0.161116
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	30.7	0.161433
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	31.2	0.161064
R.S.3	ID773	Carbon	Dulcitol	B5	sample_plate	31.7	0.161935
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	0.0	0.118466
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	0.5	0.117563
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	1.0	0.127257
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	1.5	0.139331
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	2.0	0.14256
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	2.5	0.142652
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	3.0	0.145427
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	3.5	0.148083
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	4.0	0.150105
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	4.5	0.153707
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	5.0	0.15688
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	5.5	0.158508
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	6.0	0.160183
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	6.6	0.160885
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	7.1	0.16168
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	7.6	0.16233
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	8.1	0.162657
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	8.6	0.162316
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	9.1	0.162139
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	9.6	0.161924
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	10.1	0.161718
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	10.6	0.161378
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	11.1	0.160874
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	11.6	0.161169
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	12.1	0.160792
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	12.6	0.160703
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	13.1	0.159898
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	13.6	0.159623
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	14.1	0.159432
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	14.6	0.159088
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	15.1	0.158258
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	15.6	0.158375
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	16.1	0.158358
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	16.6	0.158271
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	17.1	0.158126
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	17.6	0.157876
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	18.1	0.157773
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	18.6	0.15721
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	19.2	0.157331
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	19.7	0.157196
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	20.2	0.157021
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	20.7	0.156591
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	21.2	0.156348
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	21.7	0.156315
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	22.2	0.15605
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	22.7	0.15622
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	23.2	0.155764
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	23.7	0.155627
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	24.2	0.155823
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	24.7	0.155665
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	25.2	0.155224
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	25.7	0.155047
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	26.2	0.155047
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	26.7	0.155064
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	27.2	0.1544
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	27.7	0.15462
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	28.2	0.154568
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	28.7	0.154396
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	29.2	0.154001
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	29.7	0.153674
R.S.3	ID773	Carbon	Alpha-D-Glucose	B6	sample_plate	30.2	0.153888
